name	LFID	ontology_acronym	xref_id	xref_definition
root beer	LFID:0005465	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73414	A characteristic of a medicinal product, specifying that its most predominant agreeable savor detected by the unified sensation of taste and olfactory receptors resembles root beer.
wine	LFID:0005467	VANDF	http://purl.bioontology.org/ontology/VANDF/4024399	
wine	LFID:0005467	RCD	http://purl.bioontology.org/ontology/RCD/Ub01E	
wine	LFID:0005467	MESH	http://purl.bioontology.org/ontology/MESH/D014920	Fermented juice of fresh grapes or of other fruit or plant products used as a beverage.
wine	LFID:0005467	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000036013	
wine	LFID:0005467	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/35748005	
wine	LFID:0005467	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66822	An alcoholic beverage created from fermented juice of fresh grapes or of other fruit or plant products.
wine	LFID:0005467	BERO	http://purl.obolibrary.org/obo/NCIT_C66822	An alcoholic beverage created from fermented juice of fresh grapes or of other fruit or plant products.
wine	LFID:0005467	MDM	http://id.nlm.nih.gov/mesh/D014920	
wine	LFID:0005467	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000151852	
wine	LFID:0005467	CRISP	http://purl.bioontology.org/ontology/CSP/0080-7263	drinkable liquids containing ethanol.
sparkling wine	LFID:0005471	FOODON	http://purl.obolibrary.org/obo/FOODON_03310759	"SIREN DB annotation:
* liquid, low viscosity, with no visible particles FOODON:03430123
* not heat-treated FOODON:03440003
* fruit, peel present, core, pit or seed present FOODON:03420140
* alcohol fermentation process FOODON:03460232
* carbonated by fermentation FOODON:03460246
* preservation by fermentation FOODON:03470104"
cider	LFID:0005475	RCD	http://purl.bioontology.org/ontology/RCD/Ub00F	
cider	LFID:0005475	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/226025006	
cider	LFID:0005475	FOODON	http://purl.obolibrary.org/obo/FOODON_00001276	Cider, hard apple cider, or hard cider in the US, is an alcoholic beverage made from the fermented juice of apples.
perry	LFID:0005476	FOODON	http://purl.obolibrary.org/obo/FOODON_03315943	"SIREN DB annotation:
* liquid, low viscosity FOODON:03430109
* fruit, peel present, core, pit or seed present FOODON:03420140
* microbial/enzymatic modification process FOODON:03460119
* alcohol fermentation process FOODON:03460232"
vermouth	LFID:0005484	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/608773004	
vermouth	LFID:0005484	FOODON	http://purl.obolibrary.org/obo/FOODON_03307808	"SIREN DB annotation:
* surrounded by 'glass container' FOODON:03490130
* liquid, low viscosity, with no visible particles FOODON:03430123
* partially heat-treated FOODON:03440018
* fruit, peel present, core, pit or seed present FOODON:03420140
* http://purl.obolibrary.org/obo/RO_0002220 http://purl.obolibrary.org/obo/FOODON_03500040
* alcoholated FOODON:03460160
* preservation by fermentation FOODON:03470104
* ingredient: alcohol CHEBI:30879"
vermouth	LFID:0005484	RCD	http://purl.bioontology.org/ontology/RCD/Ub00b	
sherry	LFID:0005485	RCD	http://purl.bioontology.org/ontology/RCD/Ub00x	
sherry	LFID:0005485	NDDF	http://purl.bioontology.org/ontology/NDDF/006455	
sherry	LFID:0005485	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/226057007	
sherry	LFID:0005485	FOODON	http://purl.obolibrary.org/obo/FOODON_03310760	"SIREN DB annotation:
* liquid, low viscosity, with no visible particles FOODON:03430123
* fruit, peel present, core, pit or seed present FOODON:03420140
* alcohol fermentation process FOODON:03460232
* preservation by fermentation FOODON:03470104"
madeira	LFID:0005486	RCD	http://purl.bioontology.org/ontology/RCD/Ua0Ay	
madeira	LFID:0005486	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/223843000	
port	LFID:0005487	RCD	http://purl.bioontology.org/ontology/RCD/Ub00k	
port	LFID:0005487	LOINC	http://purl.bioontology.org/ontology/LNC/LP263824-7	
port	LFID:0005487	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/226047006	
port	LFID:0005487	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50111	A device designed for the introduction of fluid to or removal of fluid from a system; also an electronic circuit that acts as a connection to an outside device.
port	LFID:0005487	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63634	An connective access point for telecommunication devices, such as modems or fax machines, for the transmission of data.
punch	LFID:0005494	RCD	http://purl.bioontology.org/ontology/RCD/X90es	
punch	LFID:0005494	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/18151003	
punch	LFID:0005494	GSSO	http://purl.obolibrary.org/obo/GSSO_008624	A striking blow with the fist.
sangria	LFID:0005495	FOODON	http://purl.obolibrary.org/obo/FOODON_03317455	"SIREN DB annotation:
* liquid, low viscosity, with no visible particles FOODON:03430123
* fruit, peel present, core, pit or seed present FOODON:03420140
* alcohol fermentation process FOODON:03460232
* carbonated by fermentation FOODON:03460246
* ingredient: alcohol CHEBI:30879
* ingredient: flavoring, spice or herb added FOODON:03460227"
rum	LFID:0005500	RCD	http://purl.bioontology.org/ontology/RCD/Ub00s	
rum	LFID:0005500	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/226054000	
rum	LFID:0005500	FGNHNS	http://purl.obolibrary.org/obo/NIBIOHN_NHNSFG_1101524	
rum	LFID:0005500	FOODON	http://purl.obolibrary.org/obo/FOODON_03301614	"SIREN DB annotation:
* liquid, low viscosity, with no visible particles FOODON:03430123
* fully heat-treated FOODON:03440014
* molasses CHEBI:83163
* alcohol fermentation process FOODON:03460232"
rum	LFID:0005500	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73415	A characteristic of a medicinal product, specifying that its most predominant agreeable savor detected by the unified sensation of taste and olfactory receptors resembles rum.
whisky	LFID:0005502	RCD	http://purl.bioontology.org/ontology/RCD/Ub0Cy	
whisky	LFID:0005502	NDDF	http://purl.bioontology.org/ontology/NDDF/006456	
whisky	LFID:0005502	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/226528004	
whisky	LFID:0005502	FOODON	http://purl.obolibrary.org/obo/FOODON_03307232	"SIREN DB annotation:
* surrounded by 'glass container' FOODON:03490130
* liquid, low viscosity, with no visible particles FOODON:03430123
* fully heat-treated FOODON:03440014
* germinated or sprouted seed FOODON:03420102
* http://purl.obolibrary.org/obo/RO_0002220 http://purl.obolibrary.org/obo/FOODON_03500040
* alcohol fermentation process FOODON:03460232
* food distillation process FOODON:03460270
* preservation by fermentation FOODON:03470104"
brandy	LFID:0005505	RCD	http://purl.bioontology.org/ontology/RCD/Ub009	
brandy	LFID:0005505	NDDF	http://purl.bioontology.org/ontology/NDDF/006454	
brandy	LFID:0005505	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/226019007	
brandy	LFID:0005505	FOBI	http://purl.obolibrary.org/obo/FOODON_03301632	
brandy	LFID:0005505	FGNHNS	http://purl.obolibrary.org/obo/NIBIOHN_NHNSFG_1101521	
brandy	LFID:0005505	FOODON	http://purl.obolibrary.org/obo/FOODON_03301632	"SIREN DB annotation:
* surrounded by 'glass container' FOODON:03490130
* liquid, low viscosity, with no visible particles FOODON:03430123
* fully heat-treated FOODON:03440014
* fruit, peel present, core, pit or seed present FOODON:03420140
* http://purl.obolibrary.org/obo/RO_0002220 http://purl.obolibrary.org/obo/FOODON_03500040
* alcohol fermentation process FOODON:03460232
* food distillation process FOODON:03460270
* preservation by fermentation FOODON:03470104"
gin	LFID:0005508	RCD	http://purl.bioontology.org/ontology/RCD/Ub00P	
gin	LFID:0005508	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/226031009	
gin	LFID:0005508	FOBI	http://purl.obolibrary.org/obo/FOODON_03309491	
gin	LFID:0005508	FGNHNS	http://purl.obolibrary.org/obo/NIBIOHN_NHNSFG_1101523	
gin	LFID:0005508	FOODON	http://purl.obolibrary.org/obo/FOODON_03309491	"SIREN DB annotation:
* surrounded by 'glass container' FOODON:03490130
* liquid, low viscosity, with no visible particles FOODON:03430123
* fully heat-treated FOODON:03440014
* seed, skin present, germ present FOODON:03420133
* http://purl.obolibrary.org/obo/RO_0002220 http://purl.obolibrary.org/obo/FOODON_03500040
* alcohol fermentation process FOODON:03460232
* food distillation process FOODON:03460270
* preservation by fermentation FOODON:03470104
* ingredient: flavoring or taste ingredient added FOODON:03460117"
gin	LFID:0005508	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16655	A country in western Africa, bordering the North Atlantic Ocean, between Guinea-Bissau and Sierra Leone.
gin	LFID:0005508	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C158200	A Chinese person from the Gin ethnic group.
cream liqueur	LFID:0005515	FOODON	http://purl.obolibrary.org/obo/FOODON_03301638	"SIREN DB annotation:
* liquid, high viscosity, with no visible particles FOODON:03430139
* partially heat-treated FOODON:03440018
* alcohol fermentation process FOODON:03460232
* food distillation process FOODON:03460270
* preservation by fermentation FOODON:03470104
* ingredient: flavoring or taste ingredient added FOODON:03460117
* ingredient: sugar or sugar syrup added FOODON:03460136"
kola nuts	LFID:0005549	MESH	http://purl.bioontology.org/ontology/MESH/D030221	A plant genus of the family STERCULIACEAE. This is the source of the kola nut which contains CAFFEINE and is used in popular beverages.
kola nuts	LFID:0005549	MDM	http://id.nlm.nih.gov/mesh/D030221	
cocoa powder	LFID:0005553	MDM	http://id.nlm.nih.gov/mesh/D000069956	
cocoa powder	LFID:0005553	MESH	http://purl.bioontology.org/ontology/MESH/D000069956	Food product prepared from fermenting, roasting, and grinding seeds of the COCOA plant.
cocoa powder	LFID:0005553	MDM	http://id.nlm.nih.gov/mesh/D002099	
cocoa powder	LFID:0005553	MDM	https://go.drugbank.com/drugs/DB15608	
cocoa powder	LFID:0005553	MDM	https://go.drugbank.com/drugs/DB10977	
cocoa powder	LFID:0005553	FOODON	http://purl.obolibrary.org/obo/FOODON_03301072	The powdered form of cocoa bean solids remaining after cocoa butter, the fat component, is extracted from chocolate liquor, roasted cocoa beans that have been ground into a liquid state.
cocoa mass	LFID:0005554	FOODON	http://purl.obolibrary.org/obo/FOODON_03316704	"SIREN DB annotation:
* divided or disintegrated FOODON:03430122
* seed, skin present, germ present FOODON:03420133
* microbial/enzymatic modification process FOODON:03460119
* curing or aging process FOODON:03460253"
rooibos	LFID:0005682	LOINC	http://purl.bioontology.org/ontology/LNC/LP419916-4	
rooibos	LFID:0005682	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/155124	
rooibos	LFID:0005682	MESH	http://purl.bioontology.org/ontology/MESH/D036903	A plant genus of the family FABACEAE. It is the source of an herbal tea that is commonly consumed in South Africa. Members contain aspalathin and other polyphenols (PHENOLS).
rooibos	LFID:0005682	MDM	http://id.nlm.nih.gov/mesh/D036903	
rooibos	LFID:0005682	FOODON	http://purl.obolibrary.org/obo/NCBITaxon_155124	"Rooibos, ""red bush""; scientific name *Aspalathus linearis* is a broom-like member of the legume family of plants growing in South Africa's fynbos.
 
The generic name comes from the plant Calicotome villosa, aspalathos in Greek. This plant has very similar growth and flowers to the redbush. The specific name linearis comes from the plant's linear growing structure and needle-like leaves.

 The plant is used to make a herbal tea called rooibos tea, bush tea (esp. Southern Africa), redbush tea (esp. UK), South African red tea, or red tea. The product has been popular in Southern Africa for generations and is now consumed in many countries. It is sometimes spelled rooibosch in accordance with the old Dutch etymology."
honeybush	LFID:0005683	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/384038	
chamomile	LFID:0005695	MESH	http://purl.bioontology.org/ontology/MESH/D020843	Common name for several daisy-like plants (MATRICARIA; TRIPLEUROSPERMUM; ANTHEMIS; CHAMAEMELUM) native to Europe and Western Asia, now naturalized in the United States and Australia.
chamomile	LFID:0005695	PDQ	http://purl.bioontology.org/ontology/PDQ/CDR0000041614	"The flower-heads of either the plant Anthemis nobilis or the plant Matricaria chamomilla. Chamomile has a warm aromatic odour and a very bitter taste and contains volatile oils which are a mixture of butyl and amyl angelates and valerates. Due to its coumarin constituents, large doses may interfere with coagulation. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C1045"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C1045"" NCI Thesaurus)"
chamomile	LFID:0005695	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1045	The flower-heads of either the plant Anthemis nobilis or the plant Matricaria chamomilla.  Chamomile has a warm aromatic odour and a very bitter taste and contains volatile oils which are a mixture of butyl and amyl angelates and valerates.  Due to its coumarin constituents, large doses may interfere with coagulation. (NCI04)
chamomile	LFID:0005695	BERO	http://purl.obolibrary.org/obo/NCIT_C1045	The flower-heads of either the plant Anthemis nobilis or the plant Matricaria chamomilla.  Chamomile has a warm aromatic odour and a very bitter taste and contains volatile oils which are a mixture of butyl and amyl angelates and valerates.  Due to its coumarin constituents, large doses may interfere with coagulation. (NCI04)
chamomile	LFID:0005695	BERO	http://purl.obolibrary.org/obo/MESH_D020843	
chamomile	LFID:0005695	MDM	https://go.drugbank.com/drugs/DB14357	
chamomile	LFID:0005695	CRISP	http://purl.bioontology.org/ontology/CSP/2340-7229	large family of dicotyledonous plants, having their flowers arranged in dense heads of many small florets and their anthers united in a tube; examples include the daisy, dandelion, and asters.
chamomile	LFID:0005695	CRISP	http://purl.bioontology.org/ontology/CSP/2341-6870	concentrated preparations made from plant material.
chamomile	LFID:0005695	CRISP	http://purl.bioontology.org/ontology/CSP/2340-9588	plant considered to possess healing properties.
chamomile	LFID:0005695	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73870	
chamomile	LFID:0005695	BERO	http://purl.obolibrary.org/obo/CHEBI_18388	A trihydroxyflavone that is flavone substituted by hydroxy groups at positions 4', 5 and 7.  It induces autophagy in leukaemia cells.
chamomile	LFID:0005695	MDM	http://id.nlm.nih.gov/mesh/D020843	
chamomile	LFID:0005695	CDNO	http://purl.obolibrary.org/obo/CHEBI_18388	A trihydroxyflavone that is flavone substituted by hydroxy groups at positions 4', 5 and 7.  It induces autophagy in leukaemia cells.
chamomile	LFID:0005695	FOODON	http://purl.obolibrary.org/obo/CHEBI_18388	A trihydroxyflavone that is flavone substituted by hydroxy groups at positions 4', 5 and 7.  It induces autophagy in leukaemia cells.
chamomile	LFID:0005695	FOODON	http://purl.obolibrary.org/obo/FOODON_03412045	Chamomile (American English) or camomile (British English) is the common name for several daisy-like plants of the family Asteraceae.
common chamomile	LFID:0005696	FOODON	http://purl.obolibrary.org/obo/FOODON_03412045	Chamomile (American English) or camomile (British English) is the common name for several daisy-like plants of the family Asteraceae.
german chamomile	LFID:0005697	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73959	
german chamomile	LFID:0005697	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/127986	
german chamomile	LFID:0005697	MESH	http://purl.bioontology.org/ontology/MESH/D031168	A plant genus of the family ASTERACEAE. M. chamomilla appears similar to Anthemis but this flower disk is conical and hollow and lacks chaffy bract scales and the odor is weaker. The common name of 'manzanilla' is confused with other meanings of the word. 'Matricaria chamomilla sensu' is classified by some as Tripleurospermum perforata. Other plants with similar common names include CHAMAEMELUM; TRIPLEUROSPERMUM and ANTHEMIS.
german chamomile	LFID:0005697	MDM	http://id.nlm.nih.gov/mesh/D031168	
german chamomile	LFID:0005697	FOODON	http://purl.obolibrary.org/obo/FOODON_03412045	Chamomile (American English) or camomile (British English) is the common name for several daisy-like plants of the family Asteraceae.
quassia bark	LFID:0005805	NDDF	http://purl.bioontology.org/ontology/NDDF/008073	
sweet corn	LFID:0005809	FGNHNS	http://purl.obolibrary.org/obo/NIBIOHN_NHNSFG_1100512	
cupuaçu	LFID:0005812	FOODON	http://purl.obolibrary.org/obo/FOODON_00003221	A fruit of the Cupuaçu plant (Theobroma grandiflorum).
cupuaçu	LFID:0005812	FOODON	http://purl.obolibrary.org/obo/FOODON_00003617	A fruit from a cupuaçu plant (Theobroma grandiflorum).
cupuaçu	LFID:0005812	FOODON	http://purl.obolibrary.org/obo/FOODON_00003195	A fruit of the Cupuaçu plant (Theobroma grandiflorum).
herbal tea	LFID:0005818	RCD	http://purl.bioontology.org/ontology/RCD/Ub0C7	
herbal tea	LFID:0005818	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/226478004	
herbal tea	LFID:0005818	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/385037005	
herbal tea	LFID:0005818	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87562	An aqueous extract derived from parts of various plants, but excluding that made from the leaves of the real tea bush Camellia sinensis. The parts used can be fresh or dried leaves, roots, seeds and flowers.
